explorer_url,tx_hash,block_number,log_index,depositor,tokenFrom,symbol,decimals,amount_raw,amount_human
https://bscscan.com/tx/0xa4c4f6743e43597ac6b7682506cfe608a4a2f4d5415dcfbc286780ea171adcb8,0xa4c4f6743e43597ac6b7682506cfe608a4a2f4d5415dcfbc286780ea171adcb8,72537589,773,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,227000000000000000,0.227
https://bscscan.com/tx/0xa20add26368b5f2894cfe66ce8e702b3511c2782ba0d83033b056a71e47377cd,0xa20add26368b5f2894cfe66ce8e702b3511c2782ba0d83033b056a71e47377cd,72537821,688,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,226000000000000000,0.226
https://bscscan.com/tx/0x9b491a78d457abc25285bb2cd90e9a677375419324b39925a2c265b94535840f,0x9b491a78d457abc25285bb2cd90e9a677375419324b39925a2c265b94535840f,72539416,439,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,226000000000000000,0.226
https://bscscan.com/tx/0x9cecb5008128b5523302015c66403e3ce5bcc8155ed9b7f5e7051a76d2f3d684,0x9cecb5008128b5523302015c66403e3ce5bcc8155ed9b7f5e7051a76d2f3d684,72539572,303,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,227000000000000000,0.227
https://bscscan.com/tx/0x0aaeb492db65fb10980b1d715ec1a0232b1f756f94bd47cf0c8d8eb4b4914597,0x0aaeb492db65fb10980b1d715ec1a0232b1f756f94bd47cf0c8d8eb4b4914597,72539983,591,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,228000000000000000,0.228
https://bscscan.com/tx/0xb6e49ecfe2fd9204db940729a9c66a1d38a5bc6138c5981d1bbcbcff8a436778,0xb6e49ecfe2fd9204db940729a9c66a1d38a5bc6138c5981d1bbcbcff8a436778,72544859,752,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,228000000000000000,0.228
https://bscscan.com/tx/0xae573d86c98a82244a630646a521411336ef9e8aeea0f9cda205efe3362dcdd1,0xae573d86c98a82244a630646a521411336ef9e8aeea0f9cda205efe3362dcdd1,72545048,541,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,227000000000000000,0.227
https://bscscan.com/tx/0x5fb9bffa2cec2b13227037c766117e24b04530313447565d193d85726ff53db4,0x5fb9bffa2cec2b13227037c766117e24b04530313447565d193d85726ff53db4,72545196,780,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,226000000000000000,0.226
https://bscscan.com/tx/0xb30e3f4bf5c4b889bb7feade93b57b95baee511a50be3ed65c04dfb963865d92,0xb30e3f4bf5c4b889bb7feade93b57b95baee511a50be3ed65c04dfb963865d92,72545426,651,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,230000000000000000,0.23
https://bscscan.com/tx/0x75a8c4c5da2b2212a05be8cedc6e2bd06c22bd88dfbb55ae2320472deaaeff01,0x75a8c4c5da2b2212a05be8cedc6e2bd06c22bd88dfbb55ae2320472deaaeff01,72545699,596,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,228000000000000000,0.228
https://bscscan.com/tx/0xec5d1644c8f942bcb32d943fc216ccefb4aefbf5e3b00b584c51e07c4505f77b,0xec5d1644c8f942bcb32d943fc216ccefb4aefbf5e3b00b584c51e07c4505f77b,72545981,583,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,227000000000000000,0.227
https://bscscan.com/tx/0xcd400d5830fc30bbd625cb7407e57bd65e05051358dc0de2d4830101d3f1bb7d,0xcd400d5830fc30bbd625cb7407e57bd65e05051358dc0de2d4830101d3f1bb7d,72546301,558,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,BNB,18,227000000000000000,0.227
