explorer_url,tx_hash,block_number,log_index,depositor,tokenFrom,symbol,decimals,amount_raw,amount_human
https://basescan.org/tx/0xe0b67aaa8cff93c83752a15b5457fdc194bbe14edda46673b7f67c0baccb9c03,0xe0b67aaa8cff93c83752a15b5457fdc194bbe14edda46673b7f67c0baccb9c03,39773063,626,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,ETH,18,66000000000000000,0.066
https://basescan.org/tx/0xa83f03512cf4c9a4428d82d28effa8aa7c6f36dd4bfa92feb200824fd5a5a5e4,0xa83f03512cf4c9a4428d82d28effa8aa7c6f36dd4bfa92feb200824fd5a5a5e4,39773147,431,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,ETH,18,65000000000000000,0.065
https://basescan.org/tx/0x7547a64e80ebd92a71a04afc3ea156678cd7c9434694ecb894a874f95575714e,0x7547a64e80ebd92a71a04afc3ea156678cd7c9434694ecb894a874f95575714e,39773207,329,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,ETH,18,65000000000000000,0.065
https://basescan.org/tx/0x7515addcd625ff7ef04e2bbfa2cfc1478155310ac48f39f698e85ced016c04e0,0x7515addcd625ff7ef04e2bbfa2cfc1478155310ac48f39f698e85ced016c04e0,39773273,970,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,ETH,18,66000000000000000,0.066
https://basescan.org/tx/0xd99326bf37a38dd56b95cafdb8dd4172b371ea33ccf6ae977fbe627ccf530a06,0xd99326bf37a38dd56b95cafdb8dd4172b371ea33ccf6ae977fbe627ccf530a06,39773332,378,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,ETH,18,65000000000000000,0.065
https://basescan.org/tx/0x92d4348027173c43e93e6ca9448ee5adc553d1edb2d5c4833429dadee399ddeb,0x92d4348027173c43e93e6ca9448ee5adc553d1edb2d5c4833429dadee399ddeb,39773398,399,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,ETH,18,65000000000000000,0.065
https://basescan.org/tx/0x565b467b65224160fb519f0d997adfa091304e32226b0bbf190cad5be80f8c00,0x565b467b65224160fb519f0d997adfa091304e32226b0bbf190cad5be80f8c00,39773484,272,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,ETH,18,65000000000000000,0.065
https://basescan.org/tx/0xf203df9710fcebde8bc7ec3689adc185d02ff7c8df464dcf514f934c2fb2311c,0xf203df9710fcebde8bc7ec3689adc185d02ff7c8df464dcf514f934c2fb2311c,39778239,703,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,ETH,18,65000000000000000,0.065
https://basescan.org/tx/0x75b78face186d09919fc7d5b86b0944911e6f7c887d1e742c4cdc9d591b569a6,0x75b78face186d09919fc7d5b86b0944911e6f7c887d1e742c4cdc9d591b569a6,39778308,857,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,ETH,18,65000000000000000,0.065
https://basescan.org/tx/0x8b7e46f3c5f7b600ae10ae4d9c2473eb08aae125523d171ad7a59a72aa4bf67b,0x8b7e46f3c5f7b600ae10ae4d9c2473eb08aae125523d171ad7a59a72aa4bf67b,39778415,506,0x78dd671a5bfa543fcb9475c3ef2bfe1298feb7ba,0x0000000000000000000000000000000000000000,ETH,18,65000000000000000,0.065
